utt_id,speaker_id,clean_path,noisy_path,split,clean_processed,noisy_processed
p243_096,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_096.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_096.wav,train,data/processed/train/clean/p243_096.wav,data/processed/train/noisy/p243_096.wav
p228_187,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_187.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_187.wav,train,data/processed/train/clean/p228_187.wav,data/processed/train/noisy/p228_187.wav
p273_061,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_061.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_061.wav,train,data/processed/train/clean/p273_061.wav,data/processed/train/noisy/p273_061.wav
p267_245,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_245.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_245.wav,train,data/processed/train/clean/p267_245.wav,data/processed/train/noisy/p267_245.wav
p274_076,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_076.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_076.wav,train,data/processed/train/clean/p274_076.wav,data/processed/train/noisy/p274_076.wav
p282_296,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_296.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_296.wav,train,data/processed/train/clean/p282_296.wav,data/processed/train/noisy/p282_296.wav
p256_141,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_141.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_141.wav,train,data/processed/train/clean/p256_141.wav,data/processed/train/noisy/p256_141.wav
p259_049,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_049.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_049.wav,train,data/processed/train/clean/p259_049.wav,data/processed/train/noisy/p259_049.wav
p267_285,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_285.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_285.wav,train,data/processed/train/clean/p267_285.wav,data/processed/train/noisy/p267_285.wav
p226_106,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_106.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_106.wav,train,data/processed/train/clean/p226_106.wav,data/processed/train/noisy/p226_106.wav
p279_013,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_013.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_013.wav,train,data/processed/train/clean/p279_013.wav,data/processed/train/noisy/p279_013.wav
p273_176,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_176.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_176.wav,train,data/processed/train/clean/p273_176.wav,data/processed/train/noisy/p273_176.wav
p244_063,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_063.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_063.wav,train,data/processed/train/clean/p244_063.wav,data/processed/train/noisy/p244_063.wav
p250_158,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_158.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_158.wav,train,data/processed/train/clean/p250_158.wav,data/processed/train/noisy/p250_158.wav
p277_201,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_201.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_201.wav,train,data/processed/train/clean/p277_201.wav,data/processed/train/noisy/p277_201.wav
p269_039,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_039.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_039.wav,train,data/processed/train/clean/p269_039.wav,data/processed/train/noisy/p269_039.wav
p236_372,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_372.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_372.wav,train,data/processed/train/clean/p236_372.wav,data/processed/train/noisy/p236_372.wav
p250_433,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_433.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_433.wav,train,data/processed/train/clean/p250_433.wav,data/processed/train/noisy/p250_433.wav
p239_457,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_457.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_457.wav,train,data/processed/train/clean/p239_457.wav,data/processed/train/noisy/p239_457.wav
p282_249,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_249.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_249.wav,train,data/processed/train/clean/p282_249.wav,data/processed/train/noisy/p282_249.wav
p239_380,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_380.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_380.wav,train,data/processed/train/clean/p239_380.wav,data/processed/train/noisy/p239_380.wav
p227_372,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_372.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_372.wav,train,data/processed/train/clean/p227_372.wav,data/processed/train/noisy/p227_372.wav
p227_200,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_200.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_200.wav,train,data/processed/train/clean/p227_200.wav,data/processed/train/noisy/p227_200.wav
p268_043,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_043.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_043.wav,train,data/processed/train/clean/p268_043.wav,data/processed/train/noisy/p268_043.wav
p270_116,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_116.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_116.wav,train,data/processed/train/clean/p270_116.wav,data/processed/train/noisy/p270_116.wav
p259_270,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_270.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_270.wav,train,data/processed/train/clean/p259_270.wav,data/processed/train/noisy/p259_270.wav
p286_299,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_299.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_299.wav,train,data/processed/train/clean/p286_299.wav,data/processed/train/noisy/p286_299.wav
p236_319,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_319.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_319.wav,train,data/processed/train/clean/p236_319.wav,data/processed/train/noisy/p236_319.wav
p278_304,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_304.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_304.wav,train,data/processed/train/clean/p278_304.wav,data/processed/train/noisy/p278_304.wav
p254_304,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_304.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_304.wav,train,data/processed/train/clean/p254_304.wav,data/processed/train/noisy/p254_304.wav
p268_265,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_265.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_265.wav,train,data/processed/train/clean/p268_265.wav,data/processed/train/noisy/p268_265.wav
p277_402,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_402.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_402.wav,train,data/processed/train/clean/p277_402.wav,data/processed/train/noisy/p277_402.wav
p287_105,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_105.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_105.wav,train,data/processed/train/clean/p287_105.wav,data/processed/train/noisy/p287_105.wav
p268_170,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_170.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_170.wav,train,data/processed/train/clean/p268_170.wav,data/processed/train/noisy/p268_170.wav
p287_356,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_356.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_356.wav,train,data/processed/train/clean/p287_356.wav,data/processed/train/noisy/p287_356.wav
p287_110,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_110.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_110.wav,train,data/processed/train/clean/p287_110.wav,data/processed/train/noisy/p287_110.wav
p273_342,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_342.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_342.wav,train,data/processed/train/clean/p273_342.wav,data/processed/train/noisy/p273_342.wav
p278_336,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_336.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_336.wav,train,data/processed/train/clean/p278_336.wav,data/processed/train/noisy/p278_336.wav
p243_170,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_170.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_170.wav,train,data/processed/train/clean/p243_170.wav,data/processed/train/noisy/p243_170.wav
p277_319,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_319.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_319.wav,train,data/processed/train/clean/p277_319.wav,data/processed/train/noisy/p277_319.wav
p278_126,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_126.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_126.wav,train,data/processed/train/clean/p278_126.wav,data/processed/train/noisy/p278_126.wav
p287_399,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_399.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_399.wav,train,data/processed/train/clean/p287_399.wav,data/processed/train/noisy/p287_399.wav
p282_221,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_221.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_221.wav,train,data/processed/train/clean/p282_221.wav,data/processed/train/noisy/p282_221.wav
p276_019,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_019.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_019.wav,train,data/processed/train/clean/p276_019.wav,data/processed/train/noisy/p276_019.wav
p274_135,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_135.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_135.wav,train,data/processed/train/clean/p274_135.wav,data/processed/train/noisy/p274_135.wav
p230_335,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_335.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_335.wav,train,data/processed/train/clean/p230_335.wav,data/processed/train/noisy/p230_335.wav
p282_158,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_158.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_158.wav,train,data/processed/train/clean/p282_158.wav,data/processed/train/noisy/p282_158.wav
p267_040,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_040.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_040.wav,train,data/processed/train/clean/p267_040.wav,data/processed/train/noisy/p267_040.wav
p228_252,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_252.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_252.wav,train,data/processed/train/clean/p228_252.wav,data/processed/train/noisy/p228_252.wav
p230_115,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_115.wav,train,data/processed/train/clean/p230_115.wav,data/processed/train/noisy/p230_115.wav
p274_126,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_126.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_126.wav,train,data/processed/train/clean/p274_126.wav,data/processed/train/noisy/p274_126.wav
p258_273,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_273.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_273.wav,train,data/processed/train/clean/p258_273.wav,data/processed/train/noisy/p258_273.wav
p287_176,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_176.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_176.wav,train,data/processed/train/clean/p287_176.wav,data/processed/train/noisy/p287_176.wav
p267_405,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_405.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_405.wav,train,data/processed/train/clean/p267_405.wav,data/processed/train/noisy/p267_405.wav
p250_133,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_133.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_133.wav,train,data/processed/train/clean/p250_133.wav,data/processed/train/noisy/p250_133.wav
p270_004,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_004.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_004.wav,train,data/processed/train/clean/p270_004.wav,data/processed/train/noisy/p270_004.wav
p254_097,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_097.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_097.wav,train,data/processed/train/clean/p254_097.wav,data/processed/train/noisy/p254_097.wav
p250_009,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_009.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_009.wav,train,data/processed/train/clean/p250_009.wav,data/processed/train/noisy/p250_009.wav
p226_300,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_300.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_300.wav,train,data/processed/train/clean/p226_300.wav,data/processed/train/noisy/p226_300.wav
p259_163,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_163.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_163.wav,train,data/processed/train/clean/p259_163.wav,data/processed/train/noisy/p259_163.wav
p269_017,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_017.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_017.wav,train,data/processed/train/clean/p269_017.wav,data/processed/train/noisy/p269_017.wav
p270_023,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_023.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_023.wav,train,data/processed/train/clean/p270_023.wav,data/processed/train/noisy/p270_023.wav
p239_436,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_436.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_436.wav,train,data/processed/train/clean/p239_436.wav,data/processed/train/noisy/p239_436.wav
p227_303,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_303.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_303.wav,train,data/processed/train/clean/p227_303.wav,data/processed/train/noisy/p227_303.wav
p236_144,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_144.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_144.wav,train,data/processed/train/clean/p236_144.wav,data/processed/train/noisy/p236_144.wav
p244_216,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_216.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_216.wav,train,data/processed/train/clean/p244_216.wav,data/processed/train/noisy/p244_216.wav
p231_462,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_462.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_462.wav,train,data/processed/train/clean/p231_462.wav,data/processed/train/noisy/p231_462.wav
p273_212,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_212.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_212.wav,train,data/processed/train/clean/p273_212.wav,data/processed/train/noisy/p273_212.wav
p254_110,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_110.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_110.wav,train,data/processed/train/clean/p254_110.wav,data/processed/train/noisy/p254_110.wav
p244_203,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_203.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_203.wav,train,data/processed/train/clean/p244_203.wav,data/processed/train/noisy/p244_203.wav
p270_307,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_307.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_307.wav,train,data/processed/train/clean/p270_307.wav,data/processed/train/noisy/p270_307.wav
p269_126,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_126.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_126.wav,train,data/processed/train/clean/p269_126.wav,data/processed/train/noisy/p269_126.wav
p258_353,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_353.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_353.wav,train,data/processed/train/clean/p258_353.wav,data/processed/train/noisy/p258_353.wav
p287_321,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_321.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_321.wav,train,data/processed/train/clean/p287_321.wav,data/processed/train/noisy/p287_321.wav
p243_131,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_131.wav,train,data/processed/train/clean/p243_131.wav,data/processed/train/noisy/p243_131.wav
p250_181,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_181.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_181.wav,train,data/processed/train/clean/p250_181.wav,data/processed/train/noisy/p250_181.wav
p268_134,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_134.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_134.wav,train,data/processed/train/clean/p268_134.wav,data/processed/train/noisy/p268_134.wav
p239_372,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_372.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_372.wav,train,data/processed/train/clean/p239_372.wav,data/processed/train/noisy/p239_372.wav
p279_332,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_332.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_332.wav,train,data/processed/train/clean/p279_332.wav,data/processed/train/noisy/p279_332.wav
